0.129376898486	9.57656434052e-07
0.263552831785	2.87007040788e-06
0.424310443898	5.95313987874e-06
0.589042831591	8.96663822754e-06
0.754574709652	1.197280575e-05
0.920337370281	1.49766131126e-05
1.086164192	1.79818821961e-05
1.25199672252	2.09868718126e-05
1.41783146503	2.39918646804e-05
1.58366710162	2.69967715593e-05
1.74950283092	3.00015755595e-05
1.9153385536	3.30064680393e-05
2.08117427628	3.6011381131e-05
2.24700998572	3.90162504935e-05
2.41109795691	-0.00742328066099
2.57577319575	-0.0396766368041
2.73518049072	-0.0927868017128
2.88682428203	-0.1653804775
3.02906712424	-0.253273974661
3.16837453724	-0.341731152306
3.30849637788	-0.430291605056
3.44851734358	-0.518787518508
3.58885230588	-0.607503693501
3.72960502993	-0.693522280165
3.88520276581	-0.758393803153
4.04942968438	-0.79422233521
4.21609465528	-0.815302401128
4.38471422715	-0.814974054214
4.54995686329	-0.812416316954
4.71596764721	-0.810007736196
4.88179739459	-0.807881446857
5.04762137662	-0.80575646597
5.21344376237	-0.803632514095
5.37926602817	-0.801509021774
5.54508689494	-0.799385928364
5.71090898869	-0.797264000767
5.87673122961	-0.795142703979
6.04255404718	-0.793021959385
6.20837650014	-0.790902224595
6.37419895798	-0.788783389318
6.54002055354	-0.786664974945
6.70584407338	-0.784547354867
6.87166633053	-0.782430438483
7.03748855286	-0.780314426462
7.20331140716	-0.778199149975
7.36913328981	-0.776084546632
7.53495648742	-0.773970741979
7.70077843012	-0.771857732212
7.86660063962	-0.769745389025
8.03239974932	-0.767633738014
8.19723365478	-0.74077685184
8.35988717772	-0.70255755225
8.52203977315	-0.667208783253
8.68412332209	-0.631914800689
8.84616951958	-0.596631751642
9.00818776588	-0.561360194305
9.17021071452	-0.52608389764
9.33219276406	-0.490818679085
9.49431152664	-0.455513999451
9.65636106135	-0.420224269544
9.8183987837	-0.384936819176
9.98043718048	-0.349649353363
10.1424752286	-0.314361967083
10.3045132055	-0.2790745965
10.4665511696	-0.243787228763
10.62858914	-0.20849985959
10.7906271234	-0.173212487525
10.9526651069	-0.137925115488
11.1147030904	-0.102637743918
11.2767410674	-0.0673503736842
11.4387790445	-0.0320630035507
11.6008170215	0.00322436677111
11.762855005	0.0385117384439
11.9248929885	0.0737991101399
12.0869309719	0.109086481883
12.2489689554	0.144373853528
12.4110069325	0.179661223712
12.573044903	0.21494859254
12.7350828865	0.250235964221
12.89712087	0.28552333607
13.059158847	0.320810706645
13.2211968304	0.356098078576
13.3832348074	0.391385449114
13.5452727843	0.426672819564
13.7073107678	0.461960191355
13.8693487448	0.497247561651
14.0313867283	0.532534933318
14.1919201424	0.567494651487
14.3576455346	0.581755597561
14.5235079345	0.58334319233
14.6897044942	0.585266515747
14.8555910658	0.587214012831
15.0214106964	0.589165479497
15.187233828	0.591117178688
15.3530581572	0.593068981007
15.5188824731	0.595020785397
15.6847067493	0.596972589295
15.8505310254	0.598924393254
16.016355295	0.600876197168
16.1821795712	0.602828001138
16.3451143437	0.592060806644
16.5088664116	0.558828755244
16.67130769	0.527298629695
16.8340685554	0.495818311553
16.9968989888	0.464352205412
17.1597266628	0.432886759621
17.3225508081	0.40142200696
17.4853743107	0.369957384293
17.6481977575	0.338492752414
17.8110212007	0.30702810149
17.9738446514	0.275563489121
18.1366680946	0.244098838237
18.2994915452	0.212634226095
18.4623149959	0.181169613945
18.6251384466	0.149705001738
18.7879618935	0.118240370192
18.9507853404	0.0867757386022
19.1136087874	0.0553111069996
19.2764322343	0.0238464754377
19.439255685	-0.00761813668055
19.6020791281	-0.0390827878029
19.7649025713	-0.0705474386844
19.927726022	-0.102012050941
20.0905494727	-0.133476663041
20.2533729234	-0.164941274934
20.4161963741	-0.196405886866
20.5790198248	-0.227870498778
20.7418432755	-0.25933511077
20.9046667225	-0.29079974212
21.0674901695	-0.32226437352
21.2303136201	-0.353728985639
21.3931370633	-0.385193636493
21.555960514	-0.416658248656
21.7187839647	-0.448122860622
21.8816074154	-0.479587472898
22.0444312627	-0.511052161639
22.2071748286	-0.542503129066
22.3710603302	-0.569399015058
22.5375507874	-0.578347028097
22.7051400411	-0.565808374164
22.8695079887	-0.53138996679
23.0250085585	-0.468900877672
23.1773095162	-0.406286399988
23.3308742261	-0.344072711202
23.4845701015	-0.28182648429
23.6382818692	-0.219574314836
23.791990965	-0.157323275535
23.9456994318	-0.0950725002777
24.0994080394	-0.032821666933
24.2531166714	0.0294291767655
24.4068252789	0.0916800102536
24.5605338926	0.153930846137
24.7142425186	0.21618168706
24.8727839896	0.263426320538
25.0388621087	0.289795776022
25.2047730955	0.297986172898
25.3701260458	0.309578642134
25.5354588756	0.321205475053
25.7008747739	0.332910762391
25.8662959297	0.344617282321
26.0306862546	0.337921615841
26.197394053	0.323136574813
26.3635461171	0.309039720918
26.5286317301	0.295084464801
26.6938881796	0.281119835055
26.8591376689	0.267155894362
27.0243840723	0.253192245476
27.1896308583	0.239228562705
27.3548777104	0.225264875087
27.5201245493	0.211301188576
27.6853713881	0.197337502023
27.850618227	0.183373815382
28.0158650659	0.169410128796
28.1811119047	0.155446442063
28.3427928157	0.141861106326
28.5072426136	0.12807896376
28.6731987455	0.132956542236
28.839435035	0.158159869337
29.0033805348	0.181217619222
29.1675650241	0.204230273281
29.3317967707	0.227207549425
29.4960340629	0.250181944768
29.66027106	0.273156298415
29.8245077165	0.296130600155
29.9887443797	0.319104902521
30.1529810495	0.342079205734
